gene_name,gene_id
CYP4F33P,ENSG00000259898
CYP4F34P,ENSG00000244155
CYP4F35P,ENSG00000265787
CYP4F36P,ENSG00000273330
CYP4F44P,ENSG00000253748
CYP4F59P,ENSG00000233244
CYP4F60P,ENSG00000230635
CYP4F61P,ENSG00000235327
CYP4F62P,ENSG00000239402
CYP4F8,ENSG00000186526
CYP4F9P,ENSG00000267392
CYP4V2,ENSG00000145476
CYP4X1,ENSG00000186377
CYP4Z1,ENSG00000186160
CYP4Z2P,ENSG00000154198
CYP51A1,ENSG00000001630
CYP51A1P1,ENSG00000241095
CYP51A1P2,ENSG00000233588
CYP51A1P3,ENSG00000215223
CYP7A1,ENSG00000167910
CYP7B1,ENSG00000172817
CYP8B1,ENSG00000180432
CYR61,ENSG00000142871
CYS1,ENSG00000205795
CYSLTR1,ENSG00000173198
CYSLTR2,ENSG00000152207
CYSTM1,ENSG00000120306
CYTH1,ENSG00000108669
CYTH2,ENSG00000105443
CYTH3,ENSG00000008256
CYTH4,ENSG00000100055
CYTIP,ENSG00000115165
CYTL1,ENSG00000170891
CYYR1,ENSG00000166265
D2HGDH,ENSG00000180902
D86994.1,ENSG00000207830
D86994.2,ENSG00000207834
D86998.1,ENSG00000207833
D87007.1,ENSG00000264629
D87015.1,ENSG00000207835
D87024.1,ENSG00000207832
DAAM1,ENSG00000100592
DAAM2,ENSG00000146122
DAB1,ENSG00000173406
DAB1_AS1,ENSG00000226759
DAB2,ENSG00000153071
DAB2IP,ENSG00000136848
DACH1,ENSG00000165659
DACH2,ENSG00000126733
DACT1,ENSG00000165617
DACT2,ENSG00000164488
DACT3,ENSG00000197380
DACT3_AS1,ENSG00000245598
DAD1,ENSG00000129562
DAG1,ENSG00000173402
DAGLA,ENSG00000134780
DAGLB,ENSG00000164535
DAK,ENSG00000149476
DALRD3,ENSG00000178149
DANCR,ENSG00000226950
DAND5,ENSG00000179284
DAO,ENSG00000110887
DAOA,ENSG00000182346
DAOA_AS1,ENSG00000232307
DAP,ENSG00000112977
DAP3,ENSG00000132676
DAP3P1,ENSG00000225082
DAP3P2,ENSG00000228507
DAPK1,ENSG00000196730
DAPK1_IT1,ENSG00000236709
DAPK2,ENSG00000035664
DAPK3,ENSG00000167657
DAPL1,ENSG00000163331
DAPP1,ENSG00000070190
DARC,ENSG00000213088
DARS,ENSG00000115866
DARS2,ENSG00000117593
DAW1,ENSG00000123977
DAXX,ENSG00000204209
DAZ1,ENSG00000188120
DAZ2,ENSG00000205944
DAZ3,ENSG00000187191
DAZ4,ENSG00000205916
DAZAP1,ENSG00000071626
DAZAP2,ENSG00000183283
DAZAP2P1,ENSG00000223825
DAZL,ENSG00000092345
DBF4,ENSG00000006634
DBF4B,ENSG00000161692
DBF4P1,ENSG00000235489
DBH,ENSG00000123454
DBH_AS1,ENSG00000225756
DBI,ENSG00000155368
DBIL5P,ENSG00000231784
DBIL5P2,ENSG00000242412
DBIP1,ENSG00000218748
DBIP2,ENSG00000251366
DBN1,ENSG00000113758
DBNDD1,ENSG00000003249
DBNDD2,ENSG00000244274
DBNL,ENSG00000136279
DBP,ENSG00000105516
DBR1,ENSG00000138231
DBT,ENSG00000137992
DBX1,ENSG00000109851
DBX2,ENSG00000185610
DCAF10,ENSG00000122741
DCAF11,ENSG00000100897
DCAF12,ENSG00000198876
DCAF12L1,ENSG00000198889
DCAF12L2,ENSG00000198354
DCAF13,ENSG00000164934
DCAF13P1,ENSG00000242562
DCAF13P2,ENSG00000250816
DCAF13P3,ENSG00000259378
DCAF15,ENSG00000132017
DCAF16,ENSG00000163257
DCAF17,ENSG00000115827
DCAF4,ENSG00000119599
DCAF4L1,ENSG00000182308
DCAF4L2,ENSG00000176566
DCAF5,ENSG00000139990
DCAF6,ENSG00000143164
DCAF7,ENSG00000136485
DCAF8_1,ENSG00000132716
DCAF8_2,ENSG00000258465
DCAF8L1,ENSG00000226372
DCAF8L2,ENSG00000189186
DCAKD,ENSG00000172992
DCBLD1,ENSG00000164465
DCBLD2,ENSG00000057019
DCC,ENSG00000187323
DCD,ENSG00000161634
DCDC1,ENSG00000170959
DCDC2,ENSG00000146038
DCDC2B,ENSG00000222046
DCDC2C,ENSG00000214866
DCHS1,ENSG00000166341
DCHS2,ENSG00000197410
DCK,ENSG00000156136
DCLK1,ENSG00000133083
DCLK2,ENSG00000170390
DCLK3,ENSG00000163673
DCLRE1A,ENSG00000198924
DCLRE1B,ENSG00000118655
DCLRE1C,ENSG00000152457
DCLRE1CP1,ENSG00000237470
DCN,ENSG00000011465
DCP1A,ENSG00000162290
DCP1B,ENSG00000151065
DCP2,ENSG00000172795
DCPS,ENSG00000110063
DCST1,ENSG00000163357
DCST2,ENSG00000163354
DCSTAMP,ENSG00000164935
DCT,ENSG00000080166
DCTD,ENSG00000129187
DCTN1,ENSG00000204843
DCTN1_AS1,ENSG00000237737
DCTN2,ENSG00000175203
DCTN3,ENSG00000137100
DCTN4,ENSG00000132912
DCTN5,ENSG00000166847
DCTN6,ENSG00000104671
DCTPP1,ENSG00000179958
DCUN1D1,ENSG00000043093
DCUN1D2,ENSG00000150401
DCUN1D2_AS,ENSG00000233613
DCUN1D3,ENSG00000188215
DCUN1D4,ENSG00000109184
DCUN1D5,ENSG00000137692
DCX,ENSG00000077279
DCXR,ENSG00000169738
DDA1,ENSG00000130311
DDAH1,ENSG00000153904
DDAH2,ENSG00000213722
DDB1,ENSG00000167986
DDB2,ENSG00000134574
DDC,ENSG00000132437
DDC8,ENSG00000178404
DDHD1,ENSG00000100523
DDHD2,ENSG00000085788
DDI1,ENSG00000170967
DDI2,ENSG00000197312
DDIT3,ENSG00000175197
DDIT4,ENSG00000168209
DDIT4L,ENSG00000145358
DDN,ENSG00000181418
DDO,ENSG00000203797
DDOST,ENSG00000244038
DDR1,ENSG00000204580
DDR1_AS1,ENSG00000237775
DDR2,ENSG00000162733
DDRGK1,ENSG00000198171
DDT,ENSG00000099977
DDTL,ENSG00000099974
DDTP1,ENSG00000230683
DDX1,ENSG00000079785
DDX10,ENSG00000178105
DDX10P1,ENSG00000237135
DDX10P2,ENSG00000230360
DDX11,ENSG00000013573
DDX11_AS1,ENSG00000245614
DDX11L1,ENSG00000223972
DDX11L10,ENSG00000233614
DDX11L16,ENSG00000227159
DDX11L2,ENSG00000236397
DDX11L5,ENSG00000236875
DDX11L8,ENSG00000256263
DDX11L9,ENSG00000248472
DDX12P,ENSG00000214826
DDX17,ENSG00000100201
DDX18,ENSG00000088205
DDX18P1,ENSG00000259165
DDX18P5,ENSG00000255220
DDX18P6,ENSG00000220585
DDX19A,ENSG00000168872
DDX19B,ENSG00000157349
DDX20,ENSG00000064703
DDX21,ENSG00000165732
DDX23,ENSG00000174243
DDX24,ENSG00000089737
DDX25,ENSG00000109832
DDX26B,ENSG00000165359
DDX26B_AS1,ENSG00000225235
DDX27,ENSG00000124228
DDX28,ENSG00000182810
DDX31,ENSG00000125485
DDX39A,ENSG00000123136
DDX39AP1,ENSG00000225777
DDX39B,ENSG00000198563
DDX39B_AS1,ENSG00000234006
DDX39BP1,ENSG00000233677
DDX39BP2,ENSG00000238024
DDX3X,ENSG00000215301
DDX3Y,ENSG00000067048
DDX3YP1,ENSG00000232928
DDX3YP2,ENSG00000230986
DDX3YP3,ENSG00000251571
DDX4,ENSG00000152670
DDX41,ENSG00000183258
DDX42,ENSG00000198231
DDX43,ENSG00000080007
DDX46,ENSG00000145833
DDX47,ENSG00000213782
DDX49,ENSG00000105671
DDX5,ENSG00000108654
DDX50,ENSG00000107625
DDX50P1,ENSG00000229816
DDX50P2,ENSG00000240048
DDX51,ENSG00000185163
DDX52,ENSG00000141141
DDX53,ENSG00000184735
DDX54,ENSG00000123064
DDX55,ENSG00000111364
DDX56,ENSG00000136271
DDX58,ENSG00000107201
DDX59,ENSG00000118197
DDX6,ENSG00000110367
DDX60,ENSG00000137628
DDX60L,ENSG00000181381
DDX6P1,ENSG00000230056
DDX6P2,ENSG00000214181
DEAF1,ENSG00000177030
DEC1,ENSG00000173077
DECR1,ENSG00000104325
DECR2,ENSG00000242612
DEDD,ENSG00000158796
DEDD2,ENSG00000160570
DEF6,ENSG00000023892
DEF8,ENSG00000140995
DEFA1,ENSG00000206047
DEFA10P,ENSG00000233531
DEFA11P,ENSG00000234178
DEFA1B,ENSG00000240247
DEFA3,ENSG00000239839
DEFA4,ENSG00000164821
DEFA5,ENSG00000164816
DEFA6,ENSG00000164822
DEFA7P,ENSG00000206042
DEFA8P,ENSG00000223629
DEFA9P,ENSG00000233238
DEFB1,ENSG00000164825
DEFB103A,ENSG00000176797
DEFB103B,ENSG00000177243
DEFB104A,ENSG00000176782
DEFB104B,ENSG00000177023
DEFB105A,ENSG00000186562
DEFB105B,ENSG00000186599
DEFB106A,ENSG00000186579
DEFB106B,ENSG00000187082
DEFB107A,ENSG00000186572
DEFB107B,ENSG00000198129
DEFB108B,ENSG00000184276
DEFB108P1,ENSG00000229907
DEFB108P2,ENSG00000215371
DEFB108P3,ENSG00000255544
DEFB108P4,ENSG00000254623
DEFB109,ENSG00000205989
DEFB109P1,ENSG00000242296
DEFB109P1B,ENSG00000206034
DEFB109P3,ENSG00000254866
DEFB110,ENSG00000203970
DEFB112,ENSG00000180872
DEFB113,ENSG00000214642
DEFB114,ENSG00000177684
DEFB115,ENSG00000215547
DEFB116,ENSG00000215545
DEFB117,ENSG00000212717
DEFB118,ENSG00000131068
DEFB119,ENSG00000180483
DEFB121,ENSG00000204548
DEFB122,ENSG00000204547
DEFB123,ENSG00000180424
DEFB124,ENSG00000180383
DEFB125,ENSG00000178591
DEFB126,ENSG00000125788
DEFB127,ENSG00000088782
DEFB128,ENSG00000185982
DEFB129,ENSG00000125903
DEFB130_1,ENSG00000233050
DEFB130_2,ENSG00000232948
DEFB131,ENSG00000186146
DEFB132,ENSG00000186458
DEFB133,ENSG00000214643
DEFB134,ENSG00000205882
DEFB135,ENSG00000205883
DEFB136,ENSG00000205884
DEFB4A,ENSG00000171711
DEFB4B,ENSG00000177257
DEFT1P,ENSG00000215378
DEFT1P2,ENSG00000232039
DEGS1,ENSG00000143753
DEGS2,ENSG00000168350
DEK,ENSG00000124795
DENND1A,ENSG00000119522
DENND1B,ENSG00000213047
DENND1C,ENSG00000205744
DENND2A,ENSG00000146966
DENND2C,ENSG00000175984
DENND2D,ENSG00000162777
DENND3,ENSG00000105339
DENND4A,ENSG00000174485
DENND4B,ENSG00000198837
DENND4C,ENSG00000137145
DENND5A,ENSG00000184014
DENND5B,ENSG00000170456
DENND5B_AS1,ENSG00000255867
DENND6A,ENSG00000174839
DENND6B,ENSG00000205593
DENR,ENSG00000139726
DEPDC1,ENSG00000024526
DEPDC1B,ENSG00000035499
DEPDC4,ENSG00000166153
DEPDC5,ENSG00000100150
DEPDC7,ENSG00000121690
DEPTOR,ENSG00000155792
DERA,ENSG00000023697
DERL1,ENSG00000136986
DERL2,ENSG00000072849
DERL3,ENSG00000099958
DES,ENSG00000175084
DESI1,ENSG00000100418
DESI2,ENSG00000121644
DET1,ENSG00000140543
DEXI,ENSG00000182108
DFFA,ENSG00000160049
DFFB,ENSG00000169598
DFNA5,ENSG00000105928
DFNB31,ENSG00000095397
DFNB59,ENSG00000204311
DGAT1,ENSG00000185000
DGAT2,ENSG00000062282
DGAT2L6,ENSG00000184210
DGAT2L7P,ENSG00000205267
DGCR10,ENSG00000273164
DGCR11,ENSG00000273311
DGCR14,ENSG00000100056
DGCR2,ENSG00000070413
DGCR5,ENSG00000237517
DGCR6,ENSG00000183628
DGCR6L,ENSG00000128185
DGCR8,ENSG00000128191
DGCR9,ENSG00000273032
DGKA,ENSG00000065357
DGKB,ENSG00000136267
DGKD,ENSG00000077044
DGKE,ENSG00000153933
DGKG,ENSG00000058866
DGKH,ENSG00000102780
DGKI,ENSG00000157680
DGKK,ENSG00000204466
DGKQ,ENSG00000145214
DGKZ,ENSG00000149091
DGKZP1,ENSG00000179611
DGUOK,ENSG00000114956
DGUOK_AS1,ENSG00000237883
DHCR24,ENSG00000116133
DHCR7,ENSG00000172893
DHDDS,ENSG00000117682
DHDH,ENSG00000104808
DHFR,ENSG00000228716
DHFRL1,ENSG00000178700
DHFRP1,ENSG00000188985
DHFRP2,ENSG00000228432
DHH,ENSG00000139549
DHODH,ENSG00000102967
DHPS,ENSG00000095059
DHRS1,ENSG00000157379
DHRS11,ENSG00000108272
DHRS12,ENSG00000102796
DHRS13,ENSG00000167536
DHRS2,ENSG00000100867
DHRS3,ENSG00000162496
DHRS4,ENSG00000157326
DHRS4_AS1_1,ENSG00000197775
DHRS4_AS1_2,ENSG00000215256
DHRS4L2,ENSG00000187630
DHRS7,ENSG00000100612
DHRS7B,ENSG00000109016
DHRS7C,ENSG00000184544
DHRS9,ENSG00000073737
DHRSX,ENSG00000169084
DHRSX_IT1,ENSG00000223571
DHTKD1,ENSG00000181192
DHX15,ENSG00000109606
DHX16,ENSG00000204560
DHX29,ENSG00000067248
DHX30,ENSG00000132153
DHX32,ENSG00000089876
DHX33,ENSG00000005100
DHX34,ENSG00000134815
DHX35,ENSG00000101452
DHX36,ENSG00000174953
DHX37,ENSG00000150990
DHX38,ENSG00000140829
DHX40,ENSG00000108406
DHX40P1,ENSG00000266992
DHX57,ENSG00000163214
DHX58,ENSG00000108771
DHX8,ENSG00000067596
DHX9,ENSG00000135829
DHX9P1,ENSG00000228002
DIABLO,ENSG00000184047
DIAPH1,ENSG00000131504
DIAPH2,ENSG00000147202
DIAPH2_AS1,ENSG00000236256
DIAPH3,ENSG00000139734
DIAPH3_AS1,ENSG00000227528
DIAPH3_AS2,ENSG00000223815
DICER1,ENSG00000100697
DICER1_AS1,ENSG00000235706
DIDO1,ENSG00000101191
DIEXF,ENSG00000117597
DIMT1,ENSG00000086189
DIO1,ENSG00000211452
DIO2,ENSG00000211448
DIO2_AS1,ENSG00000258766
DIO3,ENSG00000197406
DIO3OS,ENSG00000258498
DIP2A,ENSG00000160305
DIP2A_IT1,ENSG00000223692
DIP2B,ENSG00000066084
DIP2C,ENSG00000151240
DIRAS1,ENSG00000176490
DIRAS2,ENSG00000165023
DIRAS3,ENSG00000162595
DIRC1,ENSG00000174325
DIRC2,ENSG00000138463
DIRC3,ENSG00000231672
DIS3,ENSG00000083520
DIS3L,ENSG00000166938
DIS3L2,ENSG00000144535
DIS3L2P1,ENSG00000223788
DISC1,ENSG00000162946
DISC1FP1,ENSG00000261645
DISC1_IT1,ENSG00000226758
DISP1,ENSG00000154309
DISP2,ENSG00000140323
DIXDC1,ENSG00000150764
DKC1,ENSG00000130826
DKFZP434A062,ENSG00000267845
DKFZP434E1119,ENSG00000268635
DKFZP434H0512,ENSG00000268926
DKFZP434O1614,ENSG00000258729
DKFZP547L112,ENSG00000268531
DKFZP667F0711,ENSG00000212743
DKFZP761J1410,ENSG00000105520
DKFZP761K2322,ENSG00000272268
DKFZP779J2370,ENSG00000214397
DKFZP779L1853,ENSG00000269514
DKK1,ENSG00000107984
DKK2,ENSG00000155011
DKK3,ENSG00000050165
DKK4,ENSG00000104371
DKKL1,ENSG00000104901
DKKL1P1,ENSG00000215546
DLAT,ENSG00000150768
DLC1,ENSG00000164741
DLD,ENSG00000091140
DLEC1,ENSG00000008226
DLEC1P1,ENSG00000230123
DLEU1,ENSG00000176124
DLEU2,ENSG00000231607
DLEU2L,ENSG00000116652
DLEU7,ENSG00000186047
DLEU7_AS1,ENSG00000237152
DLG1,ENSG00000075711
DLG1_AS1,ENSG00000227375
DLG2,ENSG00000150672
DLG3,ENSG00000082458
DLG3_AS1,ENSG00000231651
DLG4,ENSG00000132535
DLG5,ENSG00000151208
DLG5_AS1,ENSG00000233871
DLGAP1,ENSG00000170579
DLGAP1_AS1,ENSG00000177337
DLGAP1_AS2,ENSG00000262001
DLGAP1_AS3,ENSG00000263724
DLGAP1_AS4,ENSG00000263878
DLGAP1_AS5,ENSG00000261520
DLGAP2,ENSG00000198010
DLGAP3,ENSG00000116544
DLGAP4,ENSG00000080845
DLGAP5,ENSG00000126787
DLGAP5P1,ENSG00000237195
DLK1,ENSG00000185559
DLK2,ENSG00000171462
DLL1,ENSG00000198719
DLL3,ENSG00000090932
DLL4,ENSG00000128917
DLST,ENSG00000119689
DLX1,ENSG00000144355
DLX2,ENSG00000115844
DLX3,ENSG00000064195
DLX4,ENSG00000108813
DLX5,ENSG00000105880
DLX6,ENSG00000006377
DLX6_AS1,ENSG00000231764
DLX6_AS2,ENSG00000271956
DMAP1,ENSG00000178028
DMBT1,ENSG00000187908
DMBT1P1,ENSG00000176584
DMBX1,ENSG00000197587
DMC1,ENSG00000100206
DMD,ENSG00000198947
DMD_AS3,ENSG00000236828
DMGDH,ENSG00000132837
DMKN,ENSG00000161249
DMP1,ENSG00000152592
DMPK,ENSG00000104936
DMRT1,ENSG00000137090
DMRT2,ENSG00000173253
DMRT3,ENSG00000064218
DMRTA1,ENSG00000176399
DMRTA2,ENSG00000142700
DMRTB1,ENSG00000143006
DMRTC1,ENSG00000159123
DMRTC1B,ENSG00000184911
DMRTC2,ENSG00000142025
DMTF1,ENSG00000135164
DMTN,ENSG00000158856
DMWD,ENSG00000185800
DMXL1,ENSG00000172869
DMXL2,ENSG00000104093
DNA2,ENSG00000138346
DNAAF1,ENSG00000154099
DNAAF2,ENSG00000165506
DNAAF3,ENSG00000167646
DNAH1,ENSG00000114841
DNAH10,ENSG00000197653
DNAH10OS,ENSG00000250091
DNAH11,ENSG00000105877
DNAH12,ENSG00000174844
DNAH14,ENSG00000185842
DNAH17,ENSG00000187775
DNAH17_AS1,ENSG00000268470
DNAH2,ENSG00000183914
DNAH3,ENSG00000158486
DNAH5,ENSG00000039139
DNAH6,ENSG00000115423
DNAH7,ENSG00000118997
DNAH8,ENSG00000124721
DNAH9,ENSG00000007174
DNAI1,ENSG00000122735
DNAI2,ENSG00000171595
DNAJA1,ENSG00000086061
DNAJA1P1,ENSG00000223717
DNAJA1P2,ENSG00000236917
DNAJA1P3,ENSG00000215007
DNAJA1P4,ENSG00000218089
DNAJA1P5,ENSG00000162699
DNAJA1P6,ENSG00000228045
DNAJA2,ENSG00000069345
DNAJA3,ENSG00000103423
DNAJA4,ENSG00000140403
DNAJB1,ENSG00000132002
DNAJB11,ENSG00000090520
DNAJB12,ENSG00000148719
DNAJB13,ENSG00000187726
DNAJB14,ENSG00000164031
DNAJB1P1,ENSG00000213946
DNAJB2,ENSG00000135924
DNAJB3,ENSG00000227802
DNAJB4,ENSG00000162616
DNAJB5,ENSG00000137094
DNAJB6,ENSG00000105993
DNAJB7,ENSG00000172404
DNAJB8,ENSG00000179407
DNAJB8_AS1,ENSG00000242049
DNAJB9,ENSG00000128590
DNAJC1,ENSG00000136770
DNAJC10,ENSG00000077232
DNAJC11,ENSG00000007923
DNAJC12,ENSG00000108176
DNAJC13,ENSG00000138246
DNAJC14,ENSG00000135392
DNAJC15,ENSG00000120675
DNAJC16,ENSG00000116138
DNAJC17,ENSG00000104129
DNAJC18,ENSG00000170464
DNAJC19,ENSG00000205981
DNAJC19P1,ENSG00000237141
DNAJC19P2,ENSG00000269266
DNAJC19P3,ENSG00000268997
DNAJC19P4,ENSG00000225310
DNAJC19P5,ENSG00000225808
DNAJC19P6,ENSG00000220871
DNAJC19P7,ENSG00000237663
DNAJC19P8,ENSG00000232793
DNAJC19P9,ENSG00000258608
DNAJC2,ENSG00000105821
DNAJC21,ENSG00000168724
DNAJC22,ENSG00000178401
DNAJC24,ENSG00000170946
DNAJC25,ENSG00000059769
DNAJC25_GNG10,ENSG00000244115
DNAJC27,ENSG00000115137
DNAJC27_AS1,ENSG00000224165
DNAJC28,ENSG00000177692
DNAJC3,ENSG00000102580
DNAJC30,ENSG00000176410
DNAJC3_AS1,ENSG00000247400
DNAJC4,ENSG00000110011
DNAJC5,ENSG00000101152
DNAJC5B,ENSG00000147570
DNAJC5G,ENSG00000163793
DNAJC6,ENSG00000116675
DNAJC7,ENSG00000168259
DNAJC8,ENSG00000126698
DNAJC8P1,ENSG00000259022
DNAJC9,ENSG00000213551
DNAJC9_AS1,ENSG00000236756
DNAL1,ENSG00000119661
DNAL4,ENSG00000100246
DNALI1,ENSG00000163879
DNASE1,ENSG00000213918
DNASE1L1,ENSG00000013563
DNASE1L2,ENSG00000167968
DNASE1L3,ENSG00000163687
DNASE2,ENSG00000105612
DNASE2B,ENSG00000137976
DND1,ENSG00000256453
DND1P1,ENSG00000264070
DNER,ENSG00000187957
DNHD1,ENSG00000179532
DNLZ,ENSG00000213221
DNM1,ENSG00000106976
DNM1L,ENSG00000087470
DNM1P17,ENSG00000250833
DNM1P24,ENSG00000242854
DNM1P28,ENSG00000261792
DNM1P30,ENSG00000260897
DNM1P31,ENSG00000261491
DNM1P32,ENSG00000261708
DNM1P33,ENSG00000260096
DNM1P34,ENSG00000260357
DNM1P35,ENSG00000246877
DNM1P38,ENSG00000259567
DNM1P42,ENSG00000259637
DNM1P46,ENSG00000182397
DNM1P47,ENSG00000259660
DNM1P48,ENSG00000239304
DNM1P49,ENSG00000261820
DNM1P50,ENSG00000259890
DNM1P51,ENSG00000235370
DNM2,ENSG00000079805
DNM3,ENSG00000197959
DNM3_IT1,ENSG00000233540
DNM3OS,ENSG00000230630
DNMBP,ENSG00000107554
DNMBP_AS1,ENSG00000227695
DNMT1,ENSG00000130816
DNMT3A,ENSG00000119772
DNMT3B,ENSG00000088305
DNMT3L,ENSG00000142182
DNPEP,ENSG00000123992
DNPH1,ENSG00000112667
DNTT,ENSG00000107447
DNTTIP1,ENSG00000101457
DNTTIP2,ENSG00000067334
DOC2A,ENSG00000149927
DOC2B,ENSG00000272636
DOC2GP,ENSG00000231793
DOCK1,ENSG00000150760
DOCK10,ENSG00000135905
DOCK11,ENSG00000147251
DOCK2,ENSG00000134516
DOCK3,ENSG00000088538
DOCK4,ENSG00000128512
DOCK4_AS1,ENSG00000225572
DOCK5,ENSG00000147459
DOCK6,ENSG00000130158
DOCK7,ENSG00000116641
DOCK8,ENSG00000107099
DOCK9,ENSG00000088387
DOCK9_AS1,ENSG00000229918
DOCK9_AS2,ENSG00000260992
DOHH,ENSG00000129932
DOK1,ENSG00000115325
DOK2,ENSG00000147443
DOK3,ENSG00000146094
DOK4,ENSG00000125170
DOK5,ENSG00000101134
DOK6,ENSG00000206052
DOK7,ENSG00000175920
DOLK,ENSG00000175283
DOLPP1,ENSG00000167130
DONSON,ENSG00000159147
DOPEY1,ENSG00000083097
DOPEY2,ENSG00000142197
DOT1L,ENSG00000104885
DPAGT1,ENSG00000172269
DPCD,ENSG00000166171
DPCR1,ENSG00000168631
DPEP1,ENSG00000015413
DPEP2,ENSG00000167261
DPEP3,ENSG00000141096
DPF1,ENSG00000011332
DPF2,ENSG00000133884
DPF3,ENSG00000205683
DPH1,ENSG00000108963
DPH2,ENSG00000132768
DPH3,ENSG00000154813
DPH3P1,ENSG00000233838
DPH3P2,ENSG00000237040
DPH5,ENSG00000117543
DPH6,ENSG00000134146
DPH6_AS1,ENSG00000248079
DPH7,ENSG00000148399
DPM1,ENSG00000000419
DPM2,ENSG00000136908
DPM3,ENSG00000179085
DPP10,ENSG00000175497
DPP10_AS1,ENSG00000235026
DPP10_AS2,ENSG00000235717
DPP10_AS3,ENSG00000231538
DPP3,ENSG00000254986
DPP4,ENSG00000197635
DPP6,ENSG00000130226
DPP7,ENSG00000176978
DPP8,ENSG00000074603
DPP9,ENSG00000142002
DPPA2,ENSG00000163530
DPPA2P1,ENSG00000223915
DPPA2P2,ENSG00000224129
DPPA2P3,ENSG00000224403
DPPA2P4,ENSG00000261429
DPPA3,ENSG00000187569
DPPA3P1,ENSG00000227067
DPPA3P2,ENSG00000188831
DPPA3P3,ENSG00000270415
DPPA4,ENSG00000121570
DPPA5,ENSG00000203909
DPPA5P1,ENSG00000269776
DPPA5P2,ENSG00000259427
DPRX,ENSG00000204595
DPRXP1,ENSG00000224323
DPRXP2,ENSG00000271304
DPRXP4,ENSG00000264743
DPRXP5,ENSG00000270652
DPRXP6,ENSG00000270791
DPRXP7,ENSG00000271464
DPT,ENSG00000143196
DPY19L1,ENSG00000173852
DPY19L1P1,ENSG00000229358
DPY19L1P2,ENSG00000231952
DPY19L2,ENSG00000177990
DPY19L2P1,ENSG00000189212
DPY19L2P2,ENSG00000170629
DPY19L2P3,ENSG00000227855
DPY19L2P4,ENSG00000235436
DPY19L3,ENSG00000178904
DPY19L4,ENSG00000156162
DPY30,ENSG00000162961
DPYD,ENSG00000188641
DPYD_AS1,ENSG00000232878
DPYD_AS2,ENSG00000235777
DPYD_IT1,ENSG00000232542
DPYS,ENSG00000147647
DPYSL2,ENSG00000092964
DPYSL3,ENSG00000113657
DPYSL4,ENSG00000151640
DPYSL5,ENSG00000157851
DQX1,ENSG00000144045
DR1,ENSG00000117505
DRAM1,ENSG00000136048
DRAM2,ENSG00000156171
DRAP1,ENSG00000175550
DRAXIN,ENSG00000162490
DRAXINP1,ENSG00000225574
DRC1,ENSG00000157856
DRD1,ENSG00000184845
DRD2,ENSG00000149295
DRD3,ENSG00000151577
DRD4,ENSG00000069696
DRD5,ENSG00000169676
DRD5P1,ENSG00000184303
DRD5P2,ENSG00000175658
DRG1,ENSG00000185721
DRG2,ENSG00000108591
DRGX,ENSG00000165606
DROSHA,ENSG00000113360
DRP2,ENSG00000102385
DSC1,ENSG00000134765
DSC2,ENSG00000134755
DSC3,ENSG00000134762
DSCAM,ENSG00000171587
DSCAM_AS1,ENSG00000235123
DSCAM_IT1,ENSG00000233756
DSCAML1,ENSG00000177103
DSCC1,ENSG00000136982
DSCR10,ENSG00000233316
DSCR3,ENSG00000157538
DSCR4,ENSG00000184029
DSCR4_IT1,ENSG00000223608
DSCR8,ENSG00000198054
DSCR9,ENSG00000230366
DSE,ENSG00000111817
DSEL,ENSG00000171451
DSG1,ENSG00000134760
DSG2,ENSG00000046604
DSG3,ENSG00000134757
DSG4,ENSG00000175065
DSN1,ENSG00000149636
DSP,ENSG00000096696
DSPP,ENSG00000152591
DST,ENSG00000151914
DSTN,ENSG00000125868
DSTNP1,ENSG00000230982
DSTNP2,ENSG00000248593
DSTNP4,ENSG00000215034
DSTNP5,ENSG00000236681
DSTYK,ENSG00000133059
DTD1,ENSG00000125821
DTD2,ENSG00000129480
DTHD1,ENSG00000197057
DTL,ENSG00000143476
DTNA,ENSG00000134769
DTNB,ENSG00000138101
DTNBP1,ENSG00000047579
DTWD1,ENSG00000104047
DTWD2,ENSG00000169570
DTX1,ENSG00000135144
DTX2,ENSG00000091073
DTX2P1,ENSG00000186704
DTX2P1_UPK3BP1_PMS2P11,ENSG00000265479
DTX3,ENSG00000178498
DTX3L,ENSG00000163840
DTX4,ENSG00000110042
DTYMK,ENSG00000168393
DUOX1,ENSG00000137857
DUOX2,ENSG00000140279
DUOXA1,ENSG00000140254
DUOXA2,ENSG00000140274
DUPD1,ENSG00000188716
DUS1L,ENSG00000169718
DUS2,ENSG00000167264
DUS3L,ENSG00000141994
DUS4L,ENSG00000105865
DUSP1,ENSG00000120129
DUSP10,ENSG00000143507
DUSP11,ENSG00000144048
DUSP12,ENSG00000081721
DUSP13,ENSG00000079393
DUSP14,ENSG00000161326
DUSP15,ENSG00000149599
DUSP16,ENSG00000111266
DUSP18,ENSG00000167065
DUSP19,ENSG00000162999
DUSP2,ENSG00000158050
DUSP21,ENSG00000189037
DUSP22,ENSG00000112679
DUSP23,ENSG00000158716
DUSP26,ENSG00000133878
DUSP27,ENSG00000198842
DUSP28,ENSG00000188542
DUSP3,ENSG00000108861
DUSP4,ENSG00000120875
DUSP5,ENSG00000138166
DUSP5P1,ENSG00000183929
DUSP5P2,ENSG00000235338
DUSP6,ENSG00000139318
DUSP7,ENSG00000164086
