gene_name,gene_id
Gm16573,ENSMUSG00000090038
Zbtb49,ENSMUSG00000029127
RP23-459I1.3,ENSMUSG00000105368
Mup7,ENSMUSG00000073842
Gm11543,ENSMUSG00000081007
Ighv12-2,ENSMUSG00000102515
Tchh,ENSMUSG00000052415
Gm11544,ENSMUSG00000081586
Xlr5c,ENSMUSG00000067764
Nlrp4e,ENSMUSG00000045693
Igkv4-62,ENSMUSG00000094262
E330014E10Rik,ENSMUSG00000072813
Gm37435,ENSMUSG00000102676
Gm38144,ENSMUSG00000102385
Bex2,ENSMUSG00000042750
Pim2,ENSMUSG00000031155
Cyp2c39,ENSMUSG00000025003
Gm37245,ENSMUSG00000102476
Gm6444,ENSMUSG00000080836
Gm29312,ENSMUSG00000101917
Gm12714,ENSMUSG00000084766
Gm6578,ENSMUSG00000057223
Gm9848,ENSMUSG00000051002
1700012L04Rik,ENSMUSG00000100200
Gm38086,ENSMUSG00000102511
Gm12205,ENSMUSG00000084800
Trbv8,ENSMUSG00000102821
Gm13283,ENSMUSG00000100505
Gm11797,ENSMUSG00000084360
Camkk2,ENSMUSG00000029471
1700028M03Rik,ENSMUSG00000101334
Clcn4-2,ENSMUSG00000000605
Slc30a9,ENSMUSG00000029221
Gm10697,ENSMUSG00000095251
Gsx2,ENSMUSG00000035946
Hrnr,ENSMUSG00000041991
Dennd3,ENSMUSG00000036661
Cyp2t4,ENSMUSG00000078787
Trbv9,ENSMUSG00000104198
Canx,ENSMUSG00000020368
Gm10499,ENSMUSG00000073403
Npepl1,ENSMUSG00000039263
Mup-ps22,ENSMUSG00000080738
Trbv10,ENSMUSG00000091671
Gm21744,ENSMUSG00000094529
Slc9b1,ENSMUSG00000050150
Vmn1r-ps66,ENSMUSG00000092331
Gm37610,ENSMUSG00000103833
Olfr104-ps,ENSMUSG00000095858
Gm3332,ENSMUSG00000100758
Gm29332,ENSMUSG00000100516
Gm6693,ENSMUSG00000099926
Ndufa12,ENSMUSG00000020022
Gapdhs,ENSMUSG00000061099
Actl7a,ENSMUSG00000070979
Gm15346,ENSMUSG00000085199
D630023F18Rik,ENSMUSG00000044816
Fbxw26,ENSMUSG00000059547
Gm9578,ENSMUSG00000098125
4933404I11Rik,ENSMUSG00000101153
Aldh1a7,ENSMUSG00000024747
Gm11201,ENSMUSG00000085941
Anapc5,ENSMUSG00000029472
Gm10371,ENSMUSG00000072589
RP23-118H9.3,ENSMUSG00000107261
RP23-17D18.3,ENSMUSG00000106917
1700012B09Rik,ENSMUSG00000031927
Mapk15,ENSMUSG00000063704
Grm8,ENSMUSG00000024211
Mab21l2,ENSMUSG00000057777
Hps4,ENSMUSG00000042328
4930474B08Rik,ENSMUSG00000103978
Gm14906,ENSMUSG00000081124
RP23-336O18.1,ENSMUSG00000104728
Phgdh,ENSMUSG00000053398
Gm15223,ENSMUSG00000081875
RP23-336O18.3,ENSMUSG00000106609
Churc1,ENSMUSG00000090258
Parp4,ENSMUSG00000054509
Helz2,ENSMUSG00000027580
Oxnad1,ENSMUSG00000021906
Trim30a,ENSMUSG00000030921
RP23-380D12.1,ENSMUSG00000104753
Ikzf4,ENSMUSG00000002578
Gm37876,ENSMUSG00000104108
Gm16228,ENSMUSG00000089627
Gpr68,ENSMUSG00000047415
Dtymk,ENSMUSG00000026281
1700063O14Rik,ENSMUSG00000101978
Eif2s1,ENSMUSG00000021116
Gm41,ENSMUSG00000080069
Gm6659,ENSMUSG00000092289
Paip2,ENSMUSG00000037058
Gm12616,ENSMUSG00000095136
RP23-55P22.2,ENSMUSG00000106900
Gm8011,ENSMUSG00000094954
Gm20401,ENSMUSG00000092385
Gm16226,ENSMUSG00000089743
Gm28271,ENSMUSG00000099468
2410017I17Rik,ENSMUSG00000038311
Cpne1,ENSMUSG00000074643
Aadac,ENSMUSG00000027761
Ephx3,ENSMUSG00000037577
Gm37681,ENSMUSG00000103020
Gm10558,ENSMUSG00000073656
Gm5544,ENSMUSG00000074388
Trav9d-1,ENSMUSG00000096478
Slc25a40,ENSMUSG00000054099
Zfp26,ENSMUSG00000063108
RP24-346C2.6,ENSMUSG00000107626
Gm12861,ENSMUSG00000085895
Gm8882,ENSMUSG00000030143
Gm12864,ENSMUSG00000082143
En2,ENSMUSG00000039095
Wipf1,ENSMUSG00000075284
Gm12865,ENSMUSG00000087238
Sh3yl1,ENSMUSG00000020669
Gm29128,ENSMUSG00000100910
RP24-390D8.2,ENSMUSG00000107550
Qtrtd1,ENSMUSG00000022704
RP24-346C2.5,ENSMUSG00000107805
Gm21796,ENSMUSG00000101092
Gm37477,ENSMUSG00000102803
Gm28814,ENSMUSG00000100741
Nbeal1,ENSMUSG00000073664
Laptm5,ENSMUSG00000028581
Gm28383,ENSMUSG00000101375
Gm12986,ENSMUSG00000083054
RP23-358F24.3,ENSMUSG00000106160
Trrap,ENSMUSG00000045482
Copa,ENSMUSG00000026553
Ksr1,ENSMUSG00000018334
RP24-346C2.7,ENSMUSG00000108041
Polg,ENSMUSG00000039176
Mtfr1l,ENSMUSG00000046671
Sncaip,ENSMUSG00000024534
Atrn,ENSMUSG00000027312
Kifc5c-ps,ENSMUSG00000043800
RP23-374N15.2,ENSMUSG00000107847
Gm595,ENSMUSG00000079606
AU020206,ENSMUSG00000097415
Got2-ps1,ENSMUSG00000080935
Gm37703,ENSMUSG00000104173
Nr2f6,ENSMUSG00000002393
Rab26os,ENSMUSG00000093565
Gm10874,ENSMUSG00000075591
F11r,ENSMUSG00000038235
Chodl,ENSMUSG00000022860
Fam92a,ENSMUSG00000028218
RP24-248L23.1,ENSMUSG00000104785
1110025M09Rik,ENSMUSG00000103520
Vmn1r172,ENSMUSG00000035523
Gm37431,ENSMUSG00000103516
RP23-170C11.3,ENSMUSG00000107624
2610008E11Rik,ENSMUSG00000060301
Rps15a-ps4,ENSMUSG00000083757
Gm13409,ENSMUSG00000083172
Rft1,ENSMUSG00000052395
Gm37086,ENSMUSG00000102858
Zfp113,ENSMUSG00000037007
Fahd2a,ENSMUSG00000027371
Olfr120,ENSMUSG00000063994
Amy2a4,ENSMUSG00000096770
Gm28893,ENSMUSG00000100769
Trem2,ENSMUSG00000023992
1700013D24Rik,ENSMUSG00000079346
Toporsos,ENSMUSG00000028407
Rabggtb,ENSMUSG00000038975
Gm14907,ENSMUSG00000083352
Mrps35,ENSMUSG00000040112
Gm37272,ENSMUSG00000102790
Gm18952,ENSMUSG00000102341
Gm37134,ENSMUSG00000103449
Il17ra,ENSMUSG00000002897
RP24-174O2.6,ENSMUSG00000107737
Bst1,ENSMUSG00000029082
Tceanc,ENSMUSG00000051224
RP24-174O2.7,ENSMUSG00000107988
Fkbp7,ENSMUSG00000002732
Gm37491,ENSMUSG00000102217
Chst8,ENSMUSG00000060402
Gm10714,ENSMUSG00000074555
Gm36638,ENSMUSG00000104214
Gm9387,ENSMUSG00000074236
RP24-174O2.8,ENSMUSG00000108026
Gm28543,ENSMUSG00000099640
A730004F24Rik,ENSMUSG00000103690
Traj30,ENSMUSG00000076899
9930022D16Rik,ENSMUSG00000045065
Sgsm1,ENSMUSG00000042216
Plekha3,ENSMUSG00000002733
Gm14049,ENSMUSG00000083953
Pnisr,ENSMUSG00000028248
Lbh,ENSMUSG00000024063
Unc79,ENSMUSG00000021198
Gm29491,ENSMUSG00000100393
Fbxo41,ENSMUSG00000047013
Gm37274,ENSMUSG00000103285
1810063I02Rik,ENSMUSG00000085551
Gm37817,ENSMUSG00000102819
Gm13380,ENSMUSG00000085206
Ercc3,ENSMUSG00000024382
Rsrc2,ENSMUSG00000029422
Rab26,ENSMUSG00000079657
Gm37948,ENSMUSG00000103612
Gm28369,ENSMUSG00000100377
Tex2,ENSMUSG00000040548
Apbb2,ENSMUSG00000029207
Gm21999,ENSMUSG00000090750
Gm28204,ENSMUSG00000100889
Ifi35,ENSMUSG00000010358
Pnkp,ENSMUSG00000002963
Ceacam16,ENSMUSG00000014686
Agbl2,ENSMUSG00000040812
Igfbp6,ENSMUSG00000023046
AY074887,ENSMUSG00000044820
Krt28,ENSMUSG00000055937
Nfs1,ENSMUSG00000027618
Foxj2,ENSMUSG00000003154
Ikbkb,ENSMUSG00000031537
Irx5,ENSMUSG00000031737
Tcaf2,ENSMUSG00000029851
Pik3r1,ENSMUSG00000041417
Klra7,ENSMUSG00000067599
Hp1bp3,ENSMUSG00000028759
RP24-237D17.3,ENSMUSG00000105836
Sympk,ENSMUSG00000023118
Gm15095,ENSMUSG00000082937
Ighg2b,ENSMUSG00000076613
Rptn,ENSMUSG00000041984
Gm37287,ENSMUSG00000103758
Romo1,ENSMUSG00000067847
Mrfap1,ENSMUSG00000055302
Bag6,ENSMUSG00000024392
Gm15850,ENSMUSG00000086264
Araf,ENSMUSG00000001127
Gm6630,ENSMUSG00000084299
Gm14679,ENSMUSG00000082125
Hsf5,ENSMUSG00000070345
B630019A10Rik,ENSMUSG00000068463
Tbp,ENSMUSG00000014767
Rmi2,ENSMUSG00000037991
Tcaim,ENSMUSG00000046603
Heph,ENSMUSG00000031209
Dnah5,ENSMUSG00000022262
RP24-182K13.1,ENSMUSG00000106454
Zfp652os,ENSMUSG00000086191
RP23-256J12.1,ENSMUSG00000106084
Tnf,ENSMUSG00000024401
Etv3,ENSMUSG00000003382
Gm15087,ENSMUSG00000084395
Gm29302,ENSMUSG00000100817
Gm28867,ENSMUSG00000099936
Ighv1-85,ENSMUSG00000096150
Trbv11,ENSMUSG00000102903
Gm12003,ENSMUSG00000083859
Olfr757-ps1,ENSMUSG00000092542
Gm10256,ENSMUSG00000095852
Gm30175,ENSMUSG00000104146
Trbv12-1,ENSMUSG00000095574
Gm5278,ENSMUSG00000057829
4931400O07Rik,ENSMUSG00000031194
Traj29,ENSMUSG00000076900
Gm37913,ENSMUSG00000103273
Gm37585,ENSMUSG00000103113
Gmeb2,ENSMUSG00000038705
Gm2966,ENSMUSG00000090481
Myo18a,ENSMUSG00000000631
Mturn,ENSMUSG00000038065
1700019B21Rik,ENSMUSG00000085757
Gm21922,ENSMUSG00000101980
Gm28384,ENSMUSG00000101974
Rbm12,ENSMUSG00000089824
Gm8020,ENSMUSG00000090690
Pkp2,ENSMUSG00000041957
Gm6631,ENSMUSG00000102663
Rufy4,ENSMUSG00000061815
Trnt1,ENSMUSG00000013736
Zkscan2,ENSMUSG00000030757
Efhd1os,ENSMUSG00000089821
Megf8,ENSMUSG00000045039
Kcnip3,ENSMUSG00000079056
Gm38255,ENSMUSG00000102788
Gm28402,ENSMUSG00000101651
Grip1os1,ENSMUSG00000085418
Gm15432,ENSMUSG00000086691
Spns1,ENSMUSG00000030741
Klf13,ENSMUSG00000052040
Ocel1,ENSMUSG00000002396
Secisbp2,ENSMUSG00000035139
RP23-423J10.2,ENSMUSG00000106519
Gm12004,ENSMUSG00000084055
Gm9790,ENSMUSG00000044330
Adgrg2,ENSMUSG00000031298
Gm26956,ENSMUSG00000098110
Krt76,ENSMUSG00000075402
Kat2b-ps,ENSMUSG00000053208
Slmapos2,ENSMUSG00000090104
Gm7420,ENSMUSG00000089975
RP23-388L12.2,ENSMUSG00000107356
Gm4575,ENSMUSG00000098240
Hipk3,ENSMUSG00000027177
Hnrnpd,ENSMUSG00000000568
AA413626,ENSMUSG00000084381
Gm38127,ENSMUSG00000104050
Cdh19,ENSMUSG00000047216
Nipal4,ENSMUSG00000020411
Gid8,ENSMUSG00000027573
Pdk3,ENSMUSG00000035232
1810044D09Rik,ENSMUSG00000100680
Padi3,ENSMUSG00000025328
Vmn1r173,ENSMUSG00000074289
Gm16262,ENSMUSG00000089709
RP23-13A15.8,ENSMUSG00000108283
Gm26826,ENSMUSG00000097635
Gm36938,ENSMUSG00000102414
Xk,ENSMUSG00000015342
Gm11667,ENSMUSG00000082544
Ict1os,ENSMUSG00000085072
Slc25a14,ENSMUSG00000031105
Acsm4,ENSMUSG00000047026
Oas1h,ENSMUSG00000001168
H2-Q4,ENSMUSG00000035929
Mmadhc,ENSMUSG00000026766
Tgfb2,ENSMUSG00000039239
Gm28036,ENSMUSG00000098950
Gm27252,ENSMUSG00000098708
Gm16189,ENSMUSG00000085284
Cpvl,ENSMUSG00000052955
4933413J09Rik,ENSMUSG00000021874
Rbmy,ENSMUSG00000094658
RP23-413C3.4,ENSMUSG00000106553
D6Ertd527e,ENSMUSG00000090891
Tie1,ENSMUSG00000033191
Ggt1,ENSMUSG00000006345
Pdzk1,ENSMUSG00000038298
Slc9a9,ENSMUSG00000031129
Ext1,ENSMUSG00000061731
Gm30638,ENSMUSG00000102264
Slc17a9,ENSMUSG00000023393
Orm1,ENSMUSG00000039196
Gm38399,ENSMUSG00000090399
Col15a1,ENSMUSG00000028339
Ubtfl1,ENSMUSG00000074502
Vmn2r80,ENSMUSG00000091888
4932438A13Rik,ENSMUSG00000037270
AI507597,ENSMUSG00000073731
Reg2,ENSMUSG00000023140
Lrba,ENSMUSG00000028080
Ncf1,ENSMUSG00000015950
Ict1,ENSMUSG00000018858
Gm1866,ENSMUSG00000082070
Map3k1,ENSMUSG00000021754
Gm9064,ENSMUSG00000091117
Gm4793,ENSMUSG00000054412
RP23-211L5.12,ENSMUSG00000104838
Gm17219,ENSMUSG00000090855
Nt5c2,ENSMUSG00000025041
Gm14894,ENSMUSG00000081354
Cage1,ENSMUSG00000044566
Gm15099,ENSMUSG00000094712
Nlrp6,ENSMUSG00000038745
Skint9,ENSMUSG00000049972
Fastkd1,ENSMUSG00000027086
Abi3,ENSMUSG00000018381
Pkp1,ENSMUSG00000026413
Ccdc67,ENSMUSG00000039977
Gm8024,ENSMUSG00000095318
Gm15848,ENSMUSG00000086706
Avpr1a,ENSMUSG00000020123
RP24-76K4.7,ENSMUSG00000105007
Gm15746,ENSMUSG00000081988
Vmn2r-ps115,ENSMUSG00000093582
Snrpc-ps,ENSMUSG00000107816
Gfpt2,ENSMUSG00000020363
Gm16013,ENSMUSG00000085230
RP23-445H19.1,ENSMUSG00000106710
Gm18889,ENSMUSG00000092230
RP23-113O9.4,ENSMUSG00000105784
Gm37213,ENSMUSG00000104023
RP23-323D23.3,ENSMUSG00000106729
Gm26783,ENSMUSG00000097435
RP23-175B24.4,ENSMUSG00000106624
Adprhl2,ENSMUSG00000042558
Igkv4-77,ENSMUSG00000105462
Psme2,ENSMUSG00000079197
Sucnr1,ENSMUSG00000027762
Gfra4,ENSMUSG00000027316
Gm28769,ENSMUSG00000101380
Gm8653,ENSMUSG00000094981
Zcchc10,ENSMUSG00000018239
Gm28583,ENSMUSG00000099781
Gm12128,ENSMUSG00000087388
Ear-ps7,ENSMUSG00000089754
A930011G23Rik,ENSMUSG00000089809
Gm17953,ENSMUSG00000102438
Trim56,ENSMUSG00000043279
Gm18296,ENSMUSG00000104171
Gm5277,ENSMUSG00000091361
Klc1,ENSMUSG00000021288
Gm7645,ENSMUSG00000084033
RP24-266G11.2,ENSMUSG00000106712
Fgr,ENSMUSG00000028874
Gm28453,ENSMUSG00000101708
Ppp1r1b,ENSMUSG00000061718
Thoc5,ENSMUSG00000034274
Scgb2b17,ENSMUSG00000098094
Ugt2a1,ENSMUSG00000106677
Slc9b2,ENSMUSG00000037994
Ear-ps10,ENSMUSG00000090109
Smyd2,ENSMUSG00000026603
AC092711.4,ENSMUSG00000105255
Gm19086,ENSMUSG00000100020
RP23-414I9.1,ENSMUSG00000107377
Gm12129,ENSMUSG00000082587
RP23-345F4.3,ENSMUSG00000106976
Stmn3,ENSMUSG00000027581
Gm20862,ENSMUSG00000101718
Trbv25,ENSMUSG00000104473
Rpsa-ps10,ENSMUSG00000047676
Fcamr,ENSMUSG00000026415
Eif2a,ENSMUSG00000027810
Gm14678,ENSMUSG00000081001
RP23-323D23.2,ENSMUSG00000107295
Olfr617,ENSMUSG00000073946
Gm12130,ENSMUSG00000087296
RP23-323D23.1,ENSMUSG00000107207
Igkv12-89,ENSMUSG00000076534
Rgs22,ENSMUSG00000037627
RP24-470E5.4,ENSMUSG00000107019
Gm28318,ENSMUSG00000099916
Gm17782,ENSMUSG00000092366
RP24-134A5.1,ENSMUSG00000105779
Gm4219,ENSMUSG00000091378
4930599N23Rik,ENSMUSG00000073144
RP24-257N6.1,ENSMUSG00000105190
Igkv1-88,ENSMUSG00000076535
Cd99l2,ENSMUSG00000035776
Vmn2r4,ENSMUSG00000092049
Gm28440,ENSMUSG00000102110
RP24-232H5.1,ENSMUSG00000105125
Gm27004,ENSMUSG00000098027
Gm8366,ENSMUSG00000095408
Gm26937,ENSMUSG00000098143
Rpl30-ps11,ENSMUSG00000081461
RP24-84E6.5,ENSMUSG00000105262
Gm18406,ENSMUSG00000101054
Igkv13-76,ENSMUSG00000104609
Gm16245,ENSMUSG00000089978
Rgs18,ENSMUSG00000026357
Zfp60,ENSMUSG00000037640
Olfr618,ENSMUSG00000073945
Gm28845,ENSMUSG00000100846
Tex16,ENSMUSG00000034555
2210408I21Rik,ENSMUSG00000071252
RP23-37G19.3,ENSMUSG00000106101
RP23-316P20.1,ENSMUSG00000107334
1700034G24Rik,ENSMUSG00000097962
Hfe,ENSMUSG00000006611
Lta,ENSMUSG00000024402
Igkv4-75,ENSMUSG00000104712
Spin2d,ENSMUSG00000079566
Gm36944,ENSMUSG00000102160
Gm8502,ENSMUSG00000100145
Tubg2,ENSMUSG00000045007
Gm12460,ENSMUSG00000084116
St6gal1,ENSMUSG00000022885
Gm28457,ENSMUSG00000099790
Gm32181,ENSMUSG00000103462
Map2,ENSMUSG00000015222
Gm8453,ENSMUSG00000094149
RP24-232H5.2,ENSMUSG00000105425
Igkv14-100,ENSMUSG00000096515
Gm12131,ENSMUSG00000083806
RP24-232H5.3,ENSMUSG00000104816
Cdc6,ENSMUSG00000017499
Cyp2j14-ps,ENSMUSG00000082119
Gm12132,ENSMUSG00000085301
DXBay18,ENSMUSG00000071745
RP23-113O9.3,ENSMUSG00000105058
Xylt2,ENSMUSG00000020868
Lpar3,ENSMUSG00000036832
Igkv1-99,ENSMUSG00000076525
Erf,ENSMUSG00000040857
Defa26,ENSMUSG00000060070
Polr2k-ps,ENSMUSG00000082981
Vmn2r81,ENSMUSG00000055515
E130317F20Rik,ENSMUSG00000091994
Taf1,ENSMUSG00000031314
Hoxb3os,ENSMUSG00000084844
Sh2d3c,ENSMUSG00000059013
Gm17134,ENSMUSG00000090860
Gm20863,ENSMUSG00000099736
Man2c1os,ENSMUSG00000086728
RP23-106N8.4,ENSMUSG00000104978
Gm21907,ENSMUSG00000103231
Crh,ENSMUSG00000049796
Gm12189,ENSMUSG00000084278
Gm4557,ENSMUSG00000101948
Prss12,ENSMUSG00000027978
Hoxb2,ENSMUSG00000075588
Vmn2r-ps130,ENSMUSG00000095658
1700064M15Rik,ENSMUSG00000100211
1700042G15Rik,ENSMUSG00000087044
Hspa4,ENSMUSG00000020361
Trav12-1,ENSMUSG00000096825
Gm11536,ENSMUSG00000075589
Igkv6-32,ENSMUSG00000076576
Igkv12-98,ENSMUSG00000076526
Gm11131,ENSMUSG00000079505
Tmem82,ENSMUSG00000043085
Gm12396,ENSMUSG00000056412
Mdn1,ENSMUSG00000058006
Spry1,ENSMUSG00000037211
Prdx3,ENSMUSG00000024997
Hoxb3,ENSMUSG00000048763
Lynx1,ENSMUSG00000022594
Taar6,ENSMUSG00000045111
Gtpbp6,ENSMUSG00000033434
Tbcb,ENSMUSG00000006095
RP23-214M22.10,ENSMUSG00000107503
Gm4707,ENSMUSG00000091831
Gm15313,ENSMUSG00000084366
Gm12576,ENSMUSG00000085235
Svep1,ENSMUSG00000028369
RP23-368D12.4,ENSMUSG00000107601
RP23-368D12.2,ENSMUSG00000106955
Taar7a,ENSMUSG00000095647
Dnah11,ENSMUSG00000018581
Gm20884,ENSMUSG00000101631
Igkv13-74-1,ENSMUSG00000104922
Olfr619,ENSMUSG00000073944
Trbv13-1,ENSMUSG00000076467
2700068H02Rik,ENSMUSG00000086172
Large,ENSMUSG00000004383
Gm10291,ENSMUSG00000070443
Cftr,ENSMUSG00000041301
Tmem198,ENSMUSG00000051703
Gm15230,ENSMUSG00000084920
Igkv4-74,ENSMUSG00000076543
Gm9733,ENSMUSG00000078783
Rps2-ps5,ENSMUSG00000098713
Gm4558,ENSMUSG00000092507
Pdxdc1,ENSMUSG00000022680
Gm26729,ENSMUSG00000097116
Gm8032,ENSMUSG00000091788
9230020A06Rik,ENSMUSG00000072753
Chrd,ENSMUSG00000006958
Sbf2,ENSMUSG00000038371
Xlr4c,ENSMUSG00000031362
Ddit4l,ENSMUSG00000046818
4930522N08Rik,ENSMUSG00000029331
Ttll10,ENSMUSG00000029074
RP23-192D21.1,ENSMUSG00000105366
Slc6a14,ENSMUSG00000031089
Gm21779,ENSMUSG00000101594
Dlat,ENSMUSG00000000168
Gm37627,ENSMUSG00000102318
St3gal5,ENSMUSG00000056091
Gm2042,ENSMUSG00000096276
Taar7b,ENSMUSG00000095171
Actl9,ENSMUSG00000092519
Gm8296,ENSMUSG00000100218
Car5a,ENSMUSG00000025317
Tctn1,ENSMUSG00000038593
Zmynd11,ENSMUSG00000021156
Prim1,ENSMUSG00000025395
2610016A17Rik,ENSMUSG00000101089
RP23-287N15.1,ENSMUSG00000108002
RP23-336O18.4,ENSMUSG00000104701
Gm14219,ENSMUSG00000083913
Gm9885,ENSMUSG00000052629
Gm15862,ENSMUSG00000085739
Gm11445,ENSMUSG00000083451
Gm2101,ENSMUSG00000093817
Luzp4,ENSMUSG00000079387
Gm11446,ENSMUSG00000081215
Gm14223,ENSMUSG00000086558
Gm20925,ENSMUSG00000103074
Tardbp,ENSMUSG00000041459
1700019N19Rik,ENSMUSG00000026931
Zfp433,ENSMUSG00000096795
Gm14220,ENSMUSG00000083329
Larp4b,ENSMUSG00000033499
Gm12133,ENSMUSG00000082295
Gm20926,ENSMUSG00000102965
RP23-114F22.2,ENSMUSG00000108071
Tmem220,ENSMUSG00000050270
Gm28176,ENSMUSG00000101771
Ube2z,ENSMUSG00000014349
Tpsg1,ENSMUSG00000033200
Nrgn,ENSMUSG00000053310
Brd8,ENSMUSG00000003778
RP23-287N15.2,ENSMUSG00000107731
Nlgn2,ENSMUSG00000051790
Haus6,ENSMUSG00000038047
RP23-192D21.2,ENSMUSG00000104905
Spp2,ENSMUSG00000026295
RP23-382L1.6,ENSMUSG00000104605
Lppr3,ENSMUSG00000035835
Gm20617,ENSMUSG00000093658
RP23-368D12.3,ENSMUSG00000106945
4933413G19Rik,ENSMUSG00000079304
RP24-266G11.4,ENSMUSG00000107337
Prpf4,ENSMUSG00000066148
4930405H06Rik,ENSMUSG00000090146
Gm7831,ENSMUSG00000083226
Gm20685,ENSMUSG00000093380
Vmn2r-ps6,ENSMUSG00000093395
Ccnb3,ENSMUSG00000051592
Gm16227,ENSMUSG00000090006
Gm12620,ENSMUSG00000094566
Wisp1,ENSMUSG00000005124
Gm12324,ENSMUSG00000087116
Cypt12,ENSMUSG00000027564
Gm4952,ENSMUSG00000071633
Vmn1r-ps50,ENSMUSG00000093418
Tm6sf1,ENSMUSG00000038623
Gm28385,ENSMUSG00000101506
Olfr1389,ENSMUSG00000107573
9230117E06Rik,ENSMUSG00000089874
Ly6d,ENSMUSG00000034634
Ms4a4d,ENSMUSG00000024678
Rhox3g,ENSMUSG00000080933
Trbv12-2,ENSMUSG00000094525
Gm15676,ENSMUSG00000085583
Gm11813,ENSMUSG00000081361
Gm13313,ENSMUSG00000083860
RP23-409I5.1,ENSMUSG00000105761
Kntc1,ENSMUSG00000029414
Ifnb1,ENSMUSG00000048806
Epha2,ENSMUSG00000006445
Gngt2,ENSMUSG00000038811
D730001G18Rik,ENSMUSG00000101026
1700123O12Rik,ENSMUSG00000086080
Ttc39aos1,ENSMUSG00000085873
Gm20548,ENSMUSG00000092354
Dppa3-ps,ENSMUSG00000080241
Fktn,ENSMUSG00000028414
Scgb2a2,ENSMUSG00000096872
RP23-114E15.17,ENSMUSG00000108011
Ltk,ENSMUSG00000027297
Gm17150,ENSMUSG00000091410
Gm19667,ENSMUSG00000099373
Gm37371,ENSMUSG00000102500
BC049762,ENSMUSG00000045942
Ttc39b,ENSMUSG00000038172
Gm20643,ENSMUSG00000093590
Ifna9,ENSMUSG00000095270
Gm8084,ENSMUSG00000080729
RP24-435H23.1,ENSMUSG00000104999
Vmn2r30,ENSMUSG00000070847
Gm28387,ENSMUSG00000102052
BC106179,ENSMUSG00000045231
Vmn2r-ps7,ENSMUSG00000093546
Igkv2-116,ENSMUSG00000106630
Arl8a,ENSMUSG00000026426
Gm5558,ENSMUSG00000096726
Igkv8-31,ENSMUSG00000105781
Ilf2,ENSMUSG00000001016
Miox,ENSMUSG00000022613
Gm15298,ENSMUSG00000086907
Tmem258,ENSMUSG00000036372
Samd4,ENSMUSG00000021838
Ifna14,ENSMUSG00000095896
Nfkbil1,ENSMUSG00000042419
Gm15390,ENSMUSG00000081114
Gm11262,ENSMUSG00000083629
Gm13725,ENSMUSG00000083961
Gm15878,ENSMUSG00000087542
RP23-324P1.1,ENSMUSG00000105207
Ifna-ps1,ENSMUSG00000080964
Amy2a3,ENSMUSG00000093931
Zfp941,ENSMUSG00000060314
Topors,ENSMUSG00000036822
Ifna15,ENSMUSG00000096011
Nrbp1,ENSMUSG00000029148
Gm27195,ENSMUSG00000098515
Tktl2,ENSMUSG00000025519
Gm12617,ENSMUSG00000084034
Nxf1,ENSMUSG00000010097
Gm17017,ENSMUSG00000090246
6530403H02Rik,ENSMUSG00000098097
5430416N02Rik,ENSMUSG00000097772
Gm28807,ENSMUSG00000100650
Efna4,ENSMUSG00000028040
Gm26935,ENSMUSG00000098146
Gm10535,ENSMUSG00000097988
Gm11815,ENSMUSG00000086455
Myo7a,ENSMUSG00000030761
Serpinb3b,ENSMUSG00000073602
Olfr1388,ENSMUSG00000047702
Tcirg1,ENSMUSG00000001750
Tmem147os,ENSMUSG00000097320
Gm6368,ENSMUSG00000080775
Gm28662,ENSMUSG00000101467
Rpl28-ps2,ENSMUSG00000102137
Noc4l,ENSMUSG00000033294
Gm16181,ENSMUSG00000081650
Lmf1,ENSMUSG00000002279
Gm29230,ENSMUSG00000102067
Gm12466,ENSMUSG00000083539
C2cd3,ENSMUSG00000047248
RP23-209N19.6,ENSMUSG00000105296
RP23-148J20.4,ENSMUSG00000106540
Aste1,ENSMUSG00000032567
RP23-211L5.7,ENSMUSG00000106124
Gm14900,ENSMUSG00000083037
D930020B18Rik,ENSMUSG00000047642
Atp6v1g2,ENSMUSG00000024403
BC024139,ENSMUSG00000044361
Vmn1r69,ENSMUSG00000091662
Pdha2,ENSMUSG00000047674
Ptprv,ENSMUSG00000097993
RP23-50I16.3,ENSMUSG00000106115
Lrp4,ENSMUSG00000027253
Gm28780,ENSMUSG00000101260
Gm15546,ENSMUSG00000082760
Gm20656,ENSMUSG00000093671
Gm15641,ENSMUSG00000089779
4933405O20Rik,ENSMUSG00000084234
Nadsyn1,ENSMUSG00000031090
Pex5,ENSMUSG00000005069
Gm21718,ENSMUSG00000094991
Nxf2,ENSMUSG00000009941
Lrrc6,ENSMUSG00000022375
Gm21988,ENSMUSG00000040904
4731419I09Rik,ENSMUSG00000097004
Hscb,ENSMUSG00000043510
Podxl,ENSMUSG00000025608
Gm5844,ENSMUSG00000082896
RP23-167H23.3,ENSMUSG00000106142
Nkiras1,ENSMUSG00000021772
RP24-142K18.4,ENSMUSG00000106836
Gm12062,ENSMUSG00000084206
Gm28039,ENSMUSG00000098302
Slu7,ENSMUSG00000020409
Gm15185,ENSMUSG00000083316
Gm37356,ENSMUSG00000103599
Gm29438,ENSMUSG00000101823
Gm8676,ENSMUSG00000099182
Gm12542,ENSMUSG00000073843
Megf10,ENSMUSG00000024593
Gm13077,ENSMUSG00000081544
Gm28050,ENSMUSG00000099061
